"AllY1","AllY2","AllY3","ace.or1","ace.or2","ace.cond.or1","ace.cond.or2","betaE1","betaE2","betaU1","betaU2"
48538,235,1227,1.98203943718167,5.58521401728395,0.827270067724248,2.41019494447264,1,2.25,2,2
48563,220,1217,2.08879944325071,5.09080197180609,1.03936728133122,2.30162805180443,1,2.25,2,2
48587,223,1190,1.57952599219987,4.46475149750009,0.73998487019114,2.03088781208749,1,2.25,2,2
48507,242,1251,1.9421926910299,4.89280989972264,0.823426883059576,2.2218833469143,1,2.25,2,2
48613,217,1170,2.63719824400495,4.97136595882411,1.07987030220693,2.20665671763987,1,2.25,2,2
48497,229,1274,2.81577270676383,4.6904551307376,1.30428835303253,2.15970743523199,1,2.25,2,2
48599,231,1170,2.21840296803653,4.71284669059011,0.909493975369057,2.07620214839608,1,2.25,2,2
48546,240,1214,2.57740380135604,4.97221458487164,1.16606995356805,2.32096494023958,1,2.25,2,2
48506,255,1239,1.78222480995527,5.43806914763967,0.784719168284525,2.55518494956653,1,2.25,2,2
48613,246,1141,1.95790465784707,5.20666617085626,0.881593726612133,2.33391949821738,1,2.25,2,2
48584,235,1181,3.08242761461994,5.32264245208002,1.36196963921919,2.53870432488839,1,2.25,2,2
48547,244,1209,2.279804704447,5.60105514964126,1.10709763952656,2.57239597842678,1,2.25,2,2
48594,252,1154,2.23059119496855,4.83142187692687,1.00772524684804,2.0884650586164,1,2.25,2,2
48559,262,1179,2.65688565208282,5.15014828100733,1.2431326353946,2.30435173720701,1,2.25,2,2
48514,228,1258,2.07852038671711,4.74564831657534,1.03014501571716,2.22130233945101,1,2.25,2,2
48553,226,1221,2.65653102115784,4.97166735506323,1.25093517072471,2.30544566548432,1,2.25,2,2
48598,232,1170,1.69030442471145,5.39558758739158,0.75873781242081,2.54979009003518,1,2.25,2,2
48598,221,1181,2.36666400706125,5.1745292587466,0.997592745229463,2.39307596054721,1,2.25,2,2
48544,251,1205,2.28548538628846,4.82658918937689,1.09360042833787,2.3082415356872,1,2.25,2,2
48560,252,1188,1.98070806301055,5.38420453680353,0.917881234986485,2.45498635112055,1,2.25,2,2
48540,248,1212,1.98649639538728,5.24166932304337,0.947171706266838,2.35683807837674,1,2.25,2,2
48540,261,1199,2.11874747147828,5.83085975676633,0.96405049769514,2.58697537561615,1,2.25,2,2
48604,256,1140,1.88423848021079,5.69190552472491,0.724844444610068,2.61634581179266,1,2.25,2,2
48544,242,1214,2.04945627763424,4.74565574651738,0.99023744500686,2.1895363276219,1,2.25,2,2
48550,239,1211,2.16295530360445,5.13526727792876,0.971086621415199,2.50876149164783,1,2.25,2,2
48580,249,1171,2.56462399057873,4.66531631677589,1.14156207662229,2.14365302858572,1,2.25,2,2
48640,230,1130,2.08052199543402,4.71695561572491,0.955225488252813,2.04529894844184,1,2.25,2,2
48649,249,1102,2.50091930377296,4.32944302328622,1.0558442594357,1.95336426976938,1,2.25,2,2
48595,231,1174,2.3677330047721,4.65996711569991,0.914843158857273,2.15471598099881,1,2.25,2,2
48562,232,1206,1.69355133636059,4.63844893792095,0.737033644732186,2.20900227737582,1,2.25,2,2
48542,219,1239,1.94479747756488,4.65808462505237,0.975808223677203,2.15132258872381,1,2.25,2,2
48589,227,1184,2.22145510973895,5.40699572720022,1.1133444561657,2.61105731942538,1,2.25,2,2
48564,245,1191,1.99229582054498,4.02450785019614,0.982615993447635,1.85022587539373,1,2.25,2,2
48534,243,1223,2.72118997278384,4.05210421786984,1.4696463490895,1.96712140291123,1,2.25,2,2
48563,222,1215,2.04182804288417,5.19334970191711,0.75055737985977,2.57521293013915,1,2.25,2,2
48517,248,1235,2.07277901454136,4.05449094894512,0.972737086869208,1.84717355207293,1,2.25,2,2
48544,239,1217,1.82600465193941,4.67730107937612,0.858275058847594,2.14346834423764,1,2.25,2,2
48563,255,1182,1.83326501528711,4.57520764464606,0.821400373197634,2.25118052229382,1,2.25,2,2
48590,236,1174,2.31105591957871,4.56454942177739,0.990573320327508,2.12904461329332,1,2.25,2,2
48595,237,1168,2.07488155632887,4.67827067889246,0.974382517673898,2.08928426811898,1,2.25,2,2
48607,235,1158,2.35773426198143,5.65856222875543,1.07274012363788,2.55284373262694,1,2.25,2,2
48583,227,1190,2.14623539975919,5.39568956777694,0.976223769482858,2.40494740760805,1,2.25,2,2
48571,246,1183,1.88638767098188,4.75485072606968,0.867028005022058,2.18310896785149,1,2.25,2,2
48552,241,1207,1.80133984735385,4.70031209434852,0.888472991246002,2.33439668894359,1,2.25,2,2
48536,249,1215,2.07266624711559,5.07602000810589,1.04286321472497,2.2598558985163,1,2.25,2,2
48553,221,1226,2.17708475678427,4.98559320683777,0.972358368247784,2.30074121942719,1,2.25,2,2
48547,227,1226,3.08532100513626,4.89207413029906,1.40119781564868,2.20062586903351,1,2.25,2,2
48502,252,1246,2.1457151804043,4.72215112863976,1.02981290090222,2.14598042846621,1,2.25,2,2
48551,228,1221,2.41411136312312,5.17569939893338,1.05941324097643,2.27296519434296,1,2.25,2,2
48587,225,1188,2.11869691565123,5.48816665567935,0.923133963200038,2.58671412153271,1,2.25,2,2
48538,256,1206,2.50989506717662,4.32004888315568,1.13451247348967,2.09290367865746,1,2.25,2,2
48586,236,1178,2.31773352027213,4.81256101281269,1.21934151485611,2.19966048424014,1,2.25,2,2
48563,244,1193,2.46840516198664,5.81510332347085,1.20735864116044,2.71862992439844,1,2.25,2,2
48591,223,1186,2.36904994087281,5.62359167830272,1.06501053328381,2.44673624795045,1,2.25,2,2
48575,209,1216,2.139357118956,4.67099867674571,0.930646063233387,2.099557908875,1,2.25,2,2
48568,234,1198,2.39554069649847,5.01169678935235,1.0559904490288,2.31848029056263,1,2.25,2,2
48555,243,1202,2.33353349312476,5.09643388073029,1.1931296669669,2.38282607287962,1,2.25,2,2
48521,250,1229,2.30201302411589,5.27624866233093,1.049610062614,2.47985752515396,1,2.25,2,2
48589,217,1194,2.19448232323232,4.55016514170102,0.987648369175408,1.94612556169447,1,2.25,2,2
48567,241,1192,1.86031915318049,5.02868537278288,0.854896006536543,2.21087009697048,1,2.25,2,2
48572,265,1163,3.17395766640821,4.60074849532176,1.47511519765858,2.13787551659777,1,2.25,2,2
48576,237,1187,2.12153122263192,4.78647352204693,0.957040776758548,2.14953174960899,1,2.25,2,2
48566,243,1191,2.54004472252784,4.4526898112052,1.04071621570801,2.0294203526589,1,2.25,2,2
48538,251,1211,1.97834326091609,4.97387191364294,0.816892119359333,2.23133027010714,1,2.25,2,2
48610,224,1166,1.94941431276719,4.90240059938965,0.863373897744909,2.13390459866916,1,2.25,2,2
48558,249,1193,2.4451002900362,4.75704018869015,1.10259066787164,2.09695936208838,1,2.25,2,2
48576,242,1182,2.04881291547958,5.12261072261072,0.933508253580835,2.39628560202759,1,2.25,2,2
48499,245,1256,2.37628077881488,4.82994044853655,1.11858725525472,2.22788357079768,1,2.25,2,2
48623,237,1140,2.78862475452304,4.73336102501837,1.35793463815537,2.23003392855163,1,2.25,2,2
48586,221,1193,2.43974363865258,4.75253528694295,1.16663857975066,2.12475935894283,1,2.25,2,2
48590,241,1169,2.28254337193261,4.99650119142176,0.998225613079305,2.26742290873033,1,2.25,2,2
48581,211,1208,2.50104676782486,4.75270823952913,1.18962098878309,2.2759209311119,1,2.25,2,2
48526,235,1239,2.18098770577204,4.60733652844343,1.20063958530126,2.2387900962008,1,2.25,2,2
48544,256,1200,2.44940628473631,5.17096882333222,1.28748277339899,2.40470536085183,1,2.25,2,2
48537,231,1232,2.10531274172115,4.35658155542166,0.860768248455736,1.95011686774308,1,2.25,2,2
48560,236,1204,2.56788182265335,5.2356136570075,1.19909061712128,2.45939577352848,1,2.25,2,2
48542,265,1193,2.20545932226032,5.46361170671645,1.08818143182933,2.3852818227727,1,2.25,2,2
48536,225,1239,1.68317083476791,5.19183880468918,0.691817678758064,2.30383083481637,1,2.25,2,2
48549,228,1223,2.26050084175084,4.67851157313041,1.17159334360797,2.19342679026827,1,2.25,2,2
48566,229,1205,2.48453345513073,5.85134893796648,1.29627352491229,2.69093030080505,1,2.25,2,2
48566,242,1192,2.25532945949875,4.82844946131127,1.10872203592858,2.18336003204363,1,2.25,2,2
48586,217,1197,2.40148390616476,5.15023343668698,1.08163495588201,2.31769168845473,1,2.25,2,2
48588,235,1177,2.05056918478803,5.04232320525248,0.89749475056004,2.33252062615869,1,2.25,2,2
48575,217,1208,1.81824718565702,4.80741614335141,0.717160437070873,2.24127115144484,1,2.25,2,2
48645,207,1148,2.41423702453855,4.95292792564684,1.22845823270176,2.14965177614927,1,2.25,2,2
48543,209,1248,2.24250999133618,5.17502305692966,0.925380941195082,2.44037551358676,1,2.25,2,2
48552,238,1210,2.18442542927698,5.00368387804635,0.94151298064168,2.20740278086261,1,2.25,2,2
48532,256,1212,1.85375049350398,4.76909106326557,0.924912758260696,2.25813009899182,1,2.25,2,2
48537,226,1237,2.40150607754414,5.08372844905353,1.11146585109441,2.26059825636108,1,2.25,2,2
48587,242,1171,1.88430565440596,4.58834991292955,0.813014193464943,2.07349840667305,1,2.25,2,2
48451,260,1289,2.48078737258692,5.30284606715281,1.3038133785135,2.60732158766045,1,2.25,2,2
48617,228,1155,2.1908161699711,5.55235827186901,1.01278319269235,2.47939759625814,1,2.25,2,2
48515,219,1266,1.98839592162128,4.97859070589426,0.939385096781543,2.21563287769078,1,2.25,2,2
48511,273,1216,2.27512182642471,4.98497437827509,1.03573484979768,2.43641352079194,1,2.25,2,2
48594,237,1169,2.15279587802318,4.67680941791421,0.941772909735209,2.12092650341122,1,2.25,2,2
48569,229,1202,2.64621874371305,5.07092710951879,1.12436244328341,2.30605930286939,1,2.25,2,2
48515,246,1239,2.20751476079328,4.82703112440742,0.955701380041489,2.24248467983163,1,2.25,2,2
48503,245,1252,2.0337316934982,4.91488025449129,0.972593001837884,2.24744327086298,1,2.25,2,2
48565,257,1178,1.93397579665452,5.70380964703925,1.04822859298574,2.51313324433844,1,2.25,2,2
48574,260,1166,2.87452385687638,4.59328822511558,1.20478923977767,2.14024398864531,1,2.25,2,2
48527,229,1244,2.01894363810252,4.88114378621356,0.960738275404184,2.29587768533858,1,2.25,2,2
48548,235,1217,1.92653347232287,4.79399404128793,0.870886757877723,2.15624655154305,1,2.25,2,2
48614,250,1136,2.47461161056124,4.18946967656864,1.06331781392849,1.82481522813538,1,2.25,2,2
48649,211,1140,2.08361022994068,4.98208727726444,0.863402062189099,2.121744671033,1,2.25,2,2
48606,224,1170,2.78920963781673,5.62975442234174,1.31263425122436,2.50350860444615,1,2.25,2,2
48612,260,1128,1.88316171180664,6.01878048409889,0.806764447304397,2.6591236320603,1,2.25,2,2
48489,241,1270,2.39821049681269,4.69452377208888,1.12385070073336,2.27709080179859,1,2.25,2,2
48630,230,1140,2.35178609600266,4.81842079158814,1.10861011128716,2.281621171251,1,2.25,2,2
48567,247,1186,2.04200422524128,4.2725019774509,0.926376736279985,1.97433682030575,1,2.25,2,2
48547,260,1193,1.95516430284823,5.49855731109137,0.861896881244647,2.43136728705917,1,2.25,2,2
48580,247,1173,2.35212201591512,5.58293465879673,1.22418038031334,2.51877305703608,1,2.25,2,2
48534,240,1226,2.47450867585746,4.43051235934629,1.22400864455735,1.96697250470988,1,2.25,2,2
48565,222,1213,2.65486250271614,4.56916158101907,1.10230353960167,2.09126366824044,1,2.25,2,2
48578,242,1180,2.66419127842742,5.52882327999671,1.21994272567248,2.53828993177929,1,2.25,2,2
48594,203,1203,1.7930190052294,4.80800262284236,0.837573104578963,2.24789315438066,1,2.25,2,2
48550,234,1216,2.02927314637528,5.44860177226629,0.947993672327964,2.4644775249528,1,2.25,2,2
48559,271,1170,2.13129472640675,4.94704675131368,0.923348893364994,2.27125333915131,1,2.25,2,2
48622,218,1160,2.6400395595449,4.86468536862852,1.35534164828901,2.30546606245753,1,2.25,2,2
48574,229,1197,2.15744643841434,4.84103142761618,0.949781406068071,2.35932507753792,1,2.25,2,2
48538,241,1221,1.73529756915339,5.00810870428376,0.775401774983667,2.23880114371624,1,2.25,2,2
48554,257,1189,2.37410809736391,5.54329735779804,1.05685010174612,2.52278124802675,1,2.25,2,2
48622,225,1153,2.4829412568721,3.94150018103609,1.17773414695203,1.96819301455343,1,2.25,2,2
48513,264,1223,1.87866215412678,5.7550058262813,0.821609471010061,2.63943794748281,1,2.25,2,2
48590,209,1201,2.48976614683346,5.42643598084085,1.06292870682525,2.41063637444263,1,2.25,2,2
48577,220,1203,2.03108401683769,5.04129455508808,1.021767871779,2.36027465990443,1,2.25,2,2
48549,207,1244,2.25493640725118,5.14109621019416,0.97977199942901,2.49870732611711,1,2.25,2,2
48610,245,1145,2.12959420471651,4.57053795709945,1.11750180187264,1.99619659294594,1,2.25,2,2
48567,253,1180,2.26368498130941,4.97601084061477,1.1261060170069,2.13204106351308,1,2.25,2,2
48540,237,1223,1.9587551337381,5.66919031504987,0.885336434680523,2.60039378236138,1,2.25,2,2
48486,248,1266,2.0621272433741,5.15720455988717,0.998518769400521,2.20953636892724,1,2.25,2,2
48536,255,1209,2.39785265104271,4.43898633648209,0.997200872029146,1.9909434724053,1,2.25,2,2
48524,247,1229,2.39280414368131,4.04514404827076,1.04315958156573,1.86900884052924,1,2.25,2,2
48551,243,1206,1.92625977287698,4.74961204546408,0.859295865053131,2.26830294684989,1,2.25,2,2
48572,227,1201,2.70881954989,5.05571115754009,1.25919170628926,2.43970389415487,1,2.25,2,2
48512,254,1234,1.64264216262421,5.27196806801099,0.730928974154273,2.48571221724892,1,2.25,2,2
48546,223,1231,2.29083660296165,4.66077722882619,1.02696828835835,2.05043880554477,1,2.25,2,2
48515,258,1227,2.03820542700183,4.96385914997097,0.96049577357942,2.26535751601794,1,2.25,2,2
48515,257,1228,1.78181132494038,5.03626766014612,0.889492241327469,2.22318417664571,1,2.25,2,2
48537,228,1235,2.01500360242239,4.65279422134677,0.949696095226521,2.15387502678063,1,2.25,2,2
48647,241,1112,2.40357118091672,5.67420159326472,1.07377172111735,2.69642685745726,1,2.25,2,2
48574,203,1223,2.67260490631737,5.09166085534086,1.17014082582201,2.36413026019142,1,2.25,2,2
48549,231,1220,2.45897325756925,4.41552626565916,1.14649499231727,1.91296286980279,1,2.25,2,2
48614,221,1165,2.42188419945074,4.6357782220649,1.2624243387665,2.11281665881143,1,2.25,2,2
48569,235,1196,1.69239540259274,4.92906941074765,0.751771672285553,2.38299584956317,1,2.25,2,2
48535,218,1247,2.24981251486163,5.20428849389987,0.958210147370335,2.32076929851018,1,2.25,2,2
48603,228,1169,2.16183111254213,5.63350295411204,1.02891268787966,2.7112365986472,1,2.25,2,2
48565,228,1207,2.55175415487876,4.66403953863951,1.0827907248777,2.15441384367971,1,2.25,2,2
48519,219,1262,2.3359429582895,5.1877081229628,1.17190521878772,2.32668287758391,1,2.25,2,2
48616,220,1164,1.54751556688537,4.52791591792386,0.734690642944054,2.06678093819134,1,2.25,2,2
48608,239,1153,2.15879812346414,5.57992806890067,0.980527805720895,2.43326293282397,1,2.25,2,2
48565,257,1178,2.32203035497763,4.58982685491027,0.960195589188674,2.07989400838999,1,2.25,2,2
48553,243,1204,2.27277147702289,4.62620963902231,0.981937868719724,2.15811160397305,1,2.25,2,2
48595,221,1184,2.1207494212963,4.67170285602504,0.985219591335495,2.063728216125,1,2.25,2,2
48557,235,1208,2.21966354302363,4.75162709778892,1.17472899635934,2.15616420551035,1,2.25,2,2
48437,237,1326,2.49781872207482,4.76274811497139,1.28085141447141,2.06801237894571,1,2.25,2,2
48586,218,1196,2.22191883253935,5.5296444696881,1.14673102120254,2.51533734078607,1,2.25,2,2
48503,278,1219,1.8120767499043,5.36425438867249,0.754675618590787,2.35303342934268,1,2.25,2,2
48516,238,1246,2.14504110608007,5.56825994231229,1.05339818959704,2.57253179995584,1,2.25,2,2
48496,223,1281,2.51417747905017,4.46342763758053,1.09580954381166,2.10524389497289,1,2.25,2,2
48549,266,1185,2.12849805546162,4.94273306007908,1.03824357366238,2.3926337783151,1,2.25,2,2
48595,231,1174,2.15042732180974,4.53380495688538,0.944410019347123,2.08622194883863,1,2.25,2,2
48523,232,1245,2.14440361153188,5.06169086492322,0.991556331030914,2.35747272546073,1,2.25,2,2
48637,208,1155,2.70448944066236,4.56743880679076,1.43327220029655,1.99719902109268,1,2.25,2,2
48542,239,1219,2.09584638337495,4.84205696095627,1.00871961763576,2.25808424255102,1,2.25,2,2
48524,232,1244,2.46071980208827,5.31039495362246,1.25285954493215,2.52378028628489,1,2.25,2,2
48441,267,1292,2.26002962170736,4.84115634813818,1.16618058269063,2.21529227362806,1,2.25,2,2
48608,223,1169,2.938471900731,5.03049584014967,1.38531911990134,2.24443342125122,1,2.25,2,2
48575,221,1204,2.04958611557208,4.45867378625791,1.05194504710605,2.05241902519582,1,2.25,2,2
48504,235,1261,2.08239115470659,4.73793579616321,0.930202694791053,2.09500444052085,1,2.25,2,2
48570,229,1201,2.08693766662547,4.23883927302293,0.93209421563314,1.90362370487051,1,2.25,2,2
48625,236,1139,2.25864813510375,5.38926993845291,1.06013643720246,2.37561488353696,1,2.25,2,2
48584,231,1185,1.88554566280649,4.98459474322815,0.950446113034004,2.45684630078123,1,2.25,2,2
48561,253,1186,2.3963024784723,5.16852490825495,1.0740178165687,2.25174842902526,1,2.25,2,2
48510,259,1231,2.33688996122724,4.66971828875403,1.1586619230957,2.11217165886235,1,2.25,2,2
48525,259,1216,2.50395544414256,4.29559615563355,1.19684741229062,1.84918457685922,1,2.25,2,2
48571,213,1216,2.06928619302949,5.10255692964101,0.856965834602375,2.2690705278224,1,2.25,2,2
48564,227,1209,1.69794979972725,5.07205595944126,0.90167737787159,2.50690752946167,1,2.25,2,2
48502,216,1282,2.65285125171825,4.56967145266391,1.16504883441069,2.15213812792675,1,2.25,2,2
48570,237,1193,2.17213023907084,5.12161449422166,1.10123621676927,2.47727524769428,1,2.25,2,2
48527,251,1222,2.2935753280255,4.40125533605683,1.07395029882512,2.06150936019863,1,2.25,2,2
48588,245,1167,2.14264246149973,5.30850462934789,0.898800345013248,2.4351426301043,1,2.25,2,2
48576,260,1164,2.07300869730416,4.70917559288126,0.966523081412963,2.1878788653473,1,2.25,2,2
48637,203,1160,2.18822917302313,4.58244698732526,0.932110075844752,2.17171798882073,1,2.25,2,2
48604,253,1143,2.19705952883001,4.59685436800306,1.01320389000529,2.14805529205849,1,2.25,2,2
48610,236,1154,2.4042876040775,5.05673575306567,1.14523895326958,2.25705102968908,1,2.25,2,2
48608,242,1150,2.01353586146847,5.08521595529112,0.872848652320254,2.41138623600131,1,2.25,2,2
48534,261,1205,2.43654543617092,4.59071378312906,1.21074986080112,2.08044542979904,1,2.25,2,2
48531,268,1201,2.29368263252861,4.71930607871468,1.01016752024112,2.11352300624882,1,2.25,2,2
48561,252,1187,1.64637209722599,5.13942117370139,0.711627392969939,2.42713855880188,1,2.25,2,2
48543,241,1216,2.39669974715805,4.79438562818178,1.21635717871588,2.19145383916624,1,2.25,2,2
48570,230,1200,1.85867076898674,4.86296087848242,0.759660984281183,2.1843481176763,1,2.25,2,2
48537,231,1232,2.46487365109019,5.9709043180732,1.09272330563234,2.85928761302746,1,2.25,2,2
48591,265,1144,2.33022761219765,4.50967860182591,0.933334573944335,2.08390038811239,1,2.25,2,2
48605,213,1182,1.94516551479027,5.37296198959019,0.866915239579587,2.45718554493104,1,2.25,2,2
48544,245,1211,2.56645948565889,5.10907590110452,1.13066847722845,2.22087044047479,1,2.25,2,2
48503,246,1251,1.96096137754334,4.72092316730309,0.840307227011346,2.23451878383902,1,2.25,2,2
48505,247,1248,2.04951554717336,5.40301391108216,0.941098847243497,2.47926347064404,1,2.25,2,2
48547,243,1210,2.74063497069139,5.49764855946598,1.4028560346868,2.37609373492024,1,2.25,2,2
48562,245,1193,2.51311767404412,5.16196234868797,1.31442247205056,2.28003087378067,1,2.25,2,2
48493,258,1249,2.38383173862988,4.80505691629709,1.12657490076711,2.30931610727878,1,2.25,2,2
48528,270,1202,2.00773808980456,5.81572238385171,0.922124425538436,2.78717880901669,1,2.25,2,2
48541,262,1197,2.11861518640123,4.89445313549744,1.00615789126974,2.33672421375482,1,2.25,2,2
48593,237,1170,2.36478151787581,5.32245562683627,1.05069767328353,2.3821046873905,1,2.25,2,2
48558,264,1178,2.3374520082808,5.48287923078543,1.12596598233409,2.54226170434932,1,2.25,2,2
48542,280,1178,1.958845568612,4.54668990515743,0.928978875538297,2.06896085601621,1,2.25,2,2
48551,258,1191,2.129043389449,5.95314934885062,1.05525663567791,2.90832354880898,1,2.25,2,2
48550,240,1210,2.13246455296048,5.65258333751484,0.928940038121331,2.49787046519766,1,2.25,2,2
48563,231,1206,2.43258053167035,4.59243932205234,1.1596443370432,2.17995244044028,1,2.25,2,2
48556,240,1204,2.65278729213204,4.53851013778425,1.19708226582983,2.16414001100049,1,2.25,2,2
48547,239,1214,2.20190230914905,5.06183988222056,1.00561856633292,2.20536727927453,1,2.25,2,2
48562,230,1208,3.23326690118017,4.44864288988359,1.55426366018404,2.07254391957089,1,2.25,2,2
48546,242,1212,2.35429084673798,4.70205479452055,1.13064020179738,2.2133095055037,1,2.25,2,2
48564,226,1210,2.24311980214967,4.90560305249811,0.999393648752741,2.28503403920098,1,2.25,2,2
48573,212,1215,1.81353388611723,5.37775167446774,1.01472774149173,2.42067653566707,1,2.25,2,2
48579,223,1198,1.95838960386812,5.03260890078088,1.02447556922484,2.44954759166002,1,2.25,2,2
48590,203,1207,1.42365152655752,4.70500966492358,0.672665873914842,2.14044780049186,1,2.25,2,2
48601,229,1170,2.35937389511784,4.77611513119007,1.04161489782197,2.24576389691502,1,2.25,2,2
48581,264,1155,2.00066958453096,4.71516692326392,0.967612289632883,2.11482633853176,1,2.25,2,2
48551,244,1205,2.42727855752106,4.78660508664905,1.06080200733895,2.16705886549743,1,2.25,2,2
48535,256,1209,1.82109330214543,4.51931507109054,0.866137966822794,2.03728364506432,1,2.25,2,2
48503,235,1262,1.99316892240298,4.75438226039358,0.950209633805948,2.11676860775552,1,2.25,2,2
48553,235,1212,2.01508140756303,4.93403819347644,0.987691074855816,2.32752489317863,1,2.25,2,2
48542,247,1211,2.94668963858446,5.11714560188324,1.29966648240221,2.33733500135056,1,2.25,2,2
48558,232,1210,2.43819190198282,4.56224465044427,1.09676021235792,2.08764766222931,1,2.25,2,2
48510,244,1246,2.55600636554278,5.38967337872774,1.22753072120898,2.44898816600307,1,2.25,2,2
48524,257,1219,1.88055133892926,5.57415613076498,0.80745266374075,2.58042658649139,1,2.25,2,2
48586,226,1188,2.41044131830616,5.55316860673065,1.23282480889749,2.61074671077921,1,2.25,2,2
48521,243,1236,2.49520518643616,5.03227344992051,1.09875089500972,2.30202910662952,1,2.25,2,2
48587,237,1176,2.81615279353673,4.30828655654578,1.37550614396129,1.97439787040383,1,2.25,2,2
48596,234,1170,2.34126600881797,4.29916682320961,1.14964537777328,1.89954054348571,1,2.25,2,2
48602,230,1168,1.81500275399329,4.84793469371168,0.72065127522633,2.12808444870401,1,2.25,2,2
48604,222,1174,2.02777010339487,4.69463525092863,0.947891616136549,2.26454793397039,1,2.25,2,2
48544,234,1222,2.36230522359698,4.97353358499603,1.19518793463113,2.20548807728404,1,2.25,2,2
48554,244,1202,2.28044331872285,4.39619841718485,1.15317672578668,2.05282111757338,1,2.25,2,2
48484,237,1279,1.71446968099527,4.67743114794053,0.805829317233154,2.09030169279402,1,2.25,2,2
48514,227,1259,2.44524561174104,4.63021466892095,1.09858106887236,2.18354151511549,1,2.25,2,2
48453,254,1293,2.23641591934859,5.05158874705539,1.09041612408932,2.35924034259295,1,2.25,2,2
48524,241,1235,2.37186713200123,5.1481606378449,1.11779582015378,2.27833026343246,1,2.25,2,2
48620,223,1157,2.02914744204803,4.92033978557424,0.78685705644614,2.28211857299905,1,2.25,2,2
48557,226,1217,2.3729093003248,5.20921753652302,1.02334809246735,2.30215135925634,1,2.25,2,2
48536,259,1205,1.98065537098268,4.94154840150263,0.972449095444547,2.18807079001761,1,2.25,2,2
48626,248,1126,2.27082539251851,4.51822716097146,0.943099245606748,2.00484192539692,1,2.25,2,2
48559,220,1221,2.28698098687854,5.28613587756576,1.00676477394638,2.41870545041794,1,2.25,2,2
48499,243,1258,2.03351630073187,4.47286310783297,0.952293262020433,2.16384715755995,1,2.25,2,2
48549,252,1199,1.89709353978931,5.17105956658499,0.917203394923865,2.43966068851456,1,2.25,2,2
48612,210,1178,1.89309730677809,4.86031921337573,0.809523463772262,2.18270690528112,1,2.25,2,2
48576,232,1192,2.16361647200011,4.72353319308317,0.997562731258479,2.30445981596647,1,2.25,2,2
48564,236,1200,2.42955763596084,4.72041628290781,1.22923709039185,2.11026334064491,1,2.25,2,2
48529,248,1223,2.13057937682927,4.98489961810585,0.887939707250949,2.27420059262548,1,2.25,2,2
48540,252,1208,2.05513999226398,5.50113874321537,0.900865993005334,2.44520717192825,1,2.25,2,2
48574,231,1195,2.56443406455918,4.6756193177079,1.13695791028577,2.24810955362038,1,2.25,2,2
48607,243,1150,2.29495272606106,4.83722045360685,0.928706789845977,2.03169202178458,1,2.25,2,2
48544,245,1211,2.2706024427901,5.13714527344484,0.982198182787919,2.30711794301043,1,2.25,2,2
48530,231,1239,1.93838771503147,5.15852271339953,0.787963631174371,2.22861793901216,1,2.25,2,2
48487,245,1268,2.93110628412432,5.16251139128161,1.41349260195877,2.44608112117122,1,2.25,2,2
48479,244,1277,1.9687626718123,4.60703085477615,0.884795141910536,2.0500889319469,1,2.25,2,2
48614,200,1186,2.0021753718411,4.82153555907044,0.859707816421206,2.04303179661855,1,2.25,2,2
48587,227,1186,2.41068945437713,5.09789342214994,1.14466692803176,2.21656459469639,1,2.25,2,2
48553,235,1212,2.81061191126398,4.74699279198945,1.24038800615461,2.17340008585289,1,2.25,2,2
48508,245,1247,2.58107428667197,5.06918096870553,1.13579551288121,2.40089099029584,1,2.25,2,2
48580,256,1164,2.0298591233092,5.03669304596733,0.950777162190082,2.40557262174923,1,2.25,2,2
48526,227,1247,3.10740346406743,4.96814257909489,1.48022438126277,2.34288036103395,1,2.25,2,2
48600,236,1164,2.38596717922212,4.83147721140166,1.02031966437228,2.27235259840617,1,2.25,2,2
48581,211,1208,2.31878925960251,4.68813902398585,1.07093986413946,2.16239434877002,1,2.25,2,2
48523,249,1228,1.84512531472968,4.94691432500377,0.963838081880498,2.21582099698499,1,2.25,2,2
48564,211,1225,1.83793760419147,4.83334729903357,0.853950562966868,2.1709211851664,1,2.25,2,2
48551,231,1218,1.91445424982623,4.66381845711062,0.84430110956091,2.03870498433744,1,2.25,2,2
48547,252,1201,1.99023434839548,5.09927811666616,0.880800615046367,2.3534568510042,1,2.25,2,2
48560,252,1188,1.98103455535085,5.81136636061384,0.949964643985579,2.67078729538546,1,2.25,2,2
48557,230,1213,2.37018925365263,4.86834647170435,1.17612864932573,2.14931592842265,1,2.25,2,2
48562,233,1205,2.09833327435507,5.05227211148657,0.947120412755669,2.2503855338375,1,2.25,2,2
48523,243,1234,2.14941451742684,4.80894819352449,0.940144257527624,2.23008197306518,1,2.25,2,2
48566,225,1209,1.99515398575407,5.23680738564834,0.92313366404621,2.50210613145504,1,2.25,2,2
48508,224,1268,1.8362661914694,5.12284784754292,0.746673242505015,2.16200958160541,1,2.25,2,2
48551,261,1188,2.87361368702765,4.65985838511764,1.33493049389765,2.20132782365448,1,2.25,2,2
48536,250,1214,2.22263731399907,4.86000476429018,1.07281920705295,2.13673419602097,1,2.25,2,2
48550,224,1226,2.16332777830051,4.80898691555984,1.0022646105841,2.13482525569588,1,2.25,2,2
48597,256,1147,2.34440761218952,5.86356076945803,1.06627382419169,2.76174686663126,1,2.25,2,2
